timestamp,region,service_line,resource_demand,capacity_planned,operational_spend_usd,reliability_score,gdp_growth_rate,tech_investment_index,cloud_sentiment_score,year,month,day
2024-05-29,Central India,Storage,833.13,1058,116.64,99.474,2.11,129.91,1970-01-01 00:00:00.000000065,1970,1,1
2024-05-30,East US,Compute,658.1,835,368.54,99.757,2.42,124.95,1970-01-01 00:00:00.000000065,1970,1,1
2024-05-30,East US,Storage,1121.71,1424,157.04,99.735,2.42,124.95,1970-01-01 00:00:00.000000065,1970,1,1
2024-05-30,West Europe,Compute,581.82,738,325.82,99.898,2.18,128.49,1970-01-01 00:00:00.000000066,1970,1,1
2024-05-30,West Europe,Storage,976.61,1240,136.73,99.701,2.18,128.49,1970-01-01 00:00:00.000000066,1970,1,1
2024-05-30,Central India,Compute,507.79,644,284.36,99.777,2.39,124.66,1970-01-01 00:00:00.000000069,1970,1,1
2024-05-30,Central India,Storage,872.88,1108,122.2,99.634,2.39,124.66,1970-01-01 00:00:00.000000069,1970,1,1
2024-05-31,East US,Compute,689.34,875,386.03,99.873,2.09,127.01,1970-01-01 00:00:00.000000066,1970,1,1
2024-05-31,East US,Storage,1142.12,1450,159.9,99.951,2.09,127.01,1970-01-01 00:00:00.000000066,1970,1,1
2024-05-31,West Europe,Compute,566.38,719,317.17,99.709,2.25,128.36,1970-01-01 00:00:00.000000063,1970,1,1
2024-05-31,West Europe,Storage,970.8,1232,135.91,99.68,2.25,128.36,1970-01-01 00:00:00.000000063,1970,1,1
2024-05-31,Central India,Compute,498.06,632,278.91,99.782,2.12,128.26,1970-01-01 00:00:00.000000061,1970,1,1
2024-05-31,Central India,Storage,823.79,1046,115.33,99.797,2.12,128.26,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-01,East US,Compute,680.33,864,380.98,99.921,2.31,129.08,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-01,East US,Storage,1135.79,1442,159.01,99.652,2.31,129.08,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-01,West Europe,Compute,571.89,726,320.26,99.711,2.16,126.51,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-01,West Europe,Storage,997.27,1266,139.62,99.547,2.16,126.51,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-01,Central India,Compute,494.6,628,276.98,99.491,2.25,129.05,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-01,Central India,Storage,856.94,1088,119.97,99.575,2.25,129.05,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-02,East US,Compute,694.38,881,388.85,99.979,2.31,129.48,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-02,East US,Storage,1142.33,1450,159.93,99.886,2.31,129.48,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-02,West Europe,Compute,562.94,714,315.25,99.889,2.12,127.39,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-02,West Europe,Storage,811.3499999999999,1241,136.9,99.945,2.18,125.515,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-02,Central India,Compute,489.28,621,274.0,99.816,2.4,129.9,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-02,Central India,Storage,861.31,1093,120.58,99.973,2.4,129.9,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-03,East US,Compute,648.3,823,363.05,99.986,2.31,129.22,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-03,East US,Storage,1137.28,1444,159.22,99.663,2.31,129.22,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-03,West Europe,Compute,588.96,747,329.82,99.48,2.11,126.21,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-03,West Europe,Storage,955.31,1213,133.74,99.485,2.11,126.21,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-03,Central India,Compute,520.0,660,291.2,99.572,2.3,130.24,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-03,Central India,Storage,842.92,1070,118.01,99.669,2.3,130.24,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-04,East US,Compute,673.48,855,377.15,99.709,2.38,129.95,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-04,East US,Storage,1144.81,1453,160.27,99.524,2.38,129.95,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-04,West Europe,Compute,566.39,719,317.18,99.689,2.28,129.98,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-04,West Europe,Storage,980.05,1244,137.21,99.629,2.28,129.98,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-04,Central India,Compute,470.66,597,263.57,99.737,2.13,126.1,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-04,Central India,Storage,814.12,1033,113.98,99.979,2.13,126.1,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-05,East US,Compute,665.86,845,372.88,99.451,2.48,131.77,1970-01-01 00:00:00.000000060,1970,1,1
2024-06-05,East US,Storage,1148.61,1458,160.81,99.51,2.48,131.77,1970-01-01 00:00:00.000000060,1970,1,1
2024-06-05,West Europe,Compute,600.26,762,336.14,99.798,2.21,126.83,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-05,West Europe,Storage,1003.36,1274,140.47,99.5,2.21,126.83,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-05,Central India,Compute,517.38,657,289.73,99.462,2.16,128.88,1970-01-01 00:00:00.000000065,1970,1,1
2024-06-05,Central India,Storage,823.8,1046,115.33,99.788,2.16,128.88,1970-01-01 00:00:00.000000065,1970,1,1
2024-06-06,East US,Compute,687.54,873,385.02,99.827,2.39,128.64,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-06,East US,Storage,1127.06,1431,157.79,99.644,2.39,128.64,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-06,West Europe,Compute,599.12,760,335.51,99.758,2.29,130.42,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-06,West Europe,Storage,992.58,1260,138.96,99.935,2.29,130.42,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-06,Central India,Compute,503.16,639,281.77,99.828,2.15,128.73,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-06,Central India,Storage,838.34,1064,117.37,99.965,2.15,128.73,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-07,East US,Compute,687.14,872,384.8,99.635,2.25,127.56,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-07,East US,Storage,1144.08,1452,160.17,99.808,2.25,127.56,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-07,West Europe,Compute,590.8,750,330.85,99.415,2.23,126.68,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-07,West Europe,Storage,999.58,1269,139.94,99.839,2.23,126.68,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-07,Central India,Compute,511.34,649,286.35,99.817,2.11,131.33,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-07,Central India,Storage,866.04,1099,121.25,99.458,2.11,131.33,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-08,East US,Compute,669.36,850,374.84,99.797,2.35,129.01,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-08,East US,Storage,1119.08,1421,156.67,99.812,2.35,129.01,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-08,West Europe,Compute,603.03,765,337.7,99.682,2.41,127.81,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-08,West Europe,Storage,968.9,1230,135.65,99.733,2.41,127.81,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-08,Central India,Compute,516.78,656,289.4,99.984,2.17,127.11,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-08,Central India,Storage,831.02,1055,116.34,99.59,2.17,127.11,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-09,East US,Compute,651.11,826,364.62,99.967,2.5,127.07,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-09,East US,Storage,1154.72,1466,161.66,99.928,2.5,127.07,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-09,West Europe,Compute,604.72,767,338.64,99.651,2.15,128.33,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-09,West Europe,Storage,1000.14,1270,140.02,99.971,2.15,128.33,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-09,Central India,Compute,506.94,643,283.89,99.404,2.48,129.39,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-09,Central India,Storage,839.52,1066,117.53,99.402,2.48,129.39,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-10,East US,Compute,674.11,856,377.5,99.934,2.21,130.41,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-10,East US,Storage,1113.65,1414,155.91,99.943,2.21,130.41,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-10,West Europe,Compute,591.53,751,331.26,99.493,2.13,126.28,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-10,West Europe,Storage,953.59,1211,133.5,99.597,2.13,126.28,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-10,Central India,Compute,487.22,618,272.84,99.811,2.44,129.05,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-10,Central India,Storage,845.59,1073,118.38,99.961,2.44,129.05,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-11,East US,Compute,678.4,861,379.91,99.609,2.26,126.26,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-11,East US,Storage,1117.83,1419,156.5,99.534,2.26,126.26,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-11,West Europe,Compute,568.03,721,318.1,99.932,2.37,126.5,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-11,West Europe,Storage,977.52,1241,136.85,99.47,2.37,126.5,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-11,Central India,Compute,479.19,608,268.34,99.829,2.22,128.43,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-11,Central India,Storage,839.54,1066,117.54,99.45,2.22,128.43,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-12,East US,Compute,676.13,858,378.63,99.988,2.34,131.92,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-12,East US,Storage,1126.84,1431,157.76,99.955,2.34,131.92,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-12,West Europe,Compute,590.5,749,330.68,99.856,2.18,127.01,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-12,West Europe,Storage,965.38,1226,135.15,99.838,2.18,127.01,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-12,Central India,Compute,507.76,644,284.34,99.792,2.27,127.61,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-12,Central India,Storage,857.36,1088,120.03,99.828,2.27,127.61,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-13,East US,Compute,667.6,847,373.86,99.802,2.18,129.66,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-13,East US,Storage,1165.71,1480,163.2,99.603,2.18,129.66,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-13,West Europe,Compute,581.34,738,325.55,99.693,2.37,128.16,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-13,West Europe,Storage,966.72,1227,135.34,99.863,2.37,128.16,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-13,Central India,Compute,519.2,659,290.75,99.431,2.34,130.95,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-13,Central India,Storage,864.18,1097,120.99,99.928,2.34,130.95,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-14,East US,Compute,811.3499999999999,851,375.39,99.737,2.18,125.515,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-14,East US,Storage,1135.18,1441,158.92,99.748,2.39,126.03,1970-01-01 00:00:00.000000067,1970,1,1
2024-06-14,West Europe,Compute,573.12,727,320.95,99.813,2.39,131.23,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-14,West Europe,Storage,990.28,1257,138.64,99.713,2.39,131.23,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-14,Central India,Compute,485.06,616,271.64,99.767,2.26,131.31,1970-01-01 00:00:00.000000060,1970,1,1
2024-06-14,Central India,Storage,840.19,1067,117.63,99.433,2.26,131.31,1970-01-01 00:00:00.000000060,1970,1,1
2024-06-15,East US,Compute,653.68,830,366.06,99.603,2.5,130.29,1970-01-01 00:00:00.000000065,1970,1,1
2024-06-15,East US,Storage,1158.46,1471,162.18,99.977,2.5,130.29,1970-01-01 00:00:00.000000065,1970,1,1
2024-06-15,West Europe,Compute,589.38,748,330.05,99.776,2.48,131.72,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-15,West Europe,Storage,956.49,1214,133.91,99.89,2.48,131.72,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-15,Central India,Compute,523.46,664,293.13,99.491,2.24,127.06,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-15,Central India,Storage,852.31,1082,119.32,99.409,2.24,127.06,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-16,East US,Compute,668.07,848,374.12,99.614,2.27,131.18,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-16,East US,Storage,1132.28,1437,158.52,99.888,2.27,131.18,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-16,West Europe,Compute,588.41,747,329.51,99.876,2.28,129.52,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-16,West Europe,Storage,965.24,1225,135.13,99.563,2.28,129.52,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-16,Central India,Compute,482.08,612,269.97,99.963,2.25,131.55,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-16,Central India,Storage,849.37,1078,118.91,99.833,2.25,131.55,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-17,East US,Compute,648.56,823,363.2,99.506,2.22,128.94,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-17,East US,Storage,1137.42,1444,159.24,99.561,2.22,128.94,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-17,West Europe,Compute,582.12,739,325.99,99.678,2.28,127.05,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-17,West Europe,Storage,995.36,1264,139.35,99.476,2.28,127.05,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-17,Central India,Compute,493.78,627,276.52,99.495,2.4,126.14,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-17,Central India,Storage,840.39,1067,117.65,99.505,2.4,126.14,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-18,East US,Compute,660.47,838,369.86,99.876,2.17,130.74,1970-01-01 00:00:00.000000065,1970,1,1
2024-06-18,East US,Storage,1127.71,1432,157.88,99.662,2.17,130.74,1970-01-01 00:00:00.000000065,1970,1,1
2024-06-18,West Europe,Compute,568.32,721,318.26,99.778,2.41,129.46,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-18,West Europe,Storage,967.39,1228,135.43,99.771,2.41,129.46,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-18,Central India,Compute,481.41,611,269.59,99.667,2.36,128.82,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-18,Central India,Storage,861.31,1093,120.58,99.93,2.36,128.82,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-19,East US,Compute,681.25,865,381.5,99.849,2.43,126.87,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-19,East US,Storage,1104.5,1402,154.63,99.427,2.43,126.87,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-19,West Europe,Compute,600.08,762,336.05,99.979,2.32,127.74,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-19,West Europe,Storage,994.91,1263,139.29,99.954,2.32,127.74,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-19,Central India,Compute,495.69,629,277.59,99.677,2.49,129.67,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-19,Central India,Storage,848.94,1078,118.85,99.424,2.49,129.67,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-20,East US,Compute,662.11,840,370.78,99.891,2.25,126.95,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-20,East US,Storage,1157.49,1470,162.05,99.595,2.25,126.95,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-20,West Europe,Compute,593.1,753,332.14,99.841,2.25,127.79,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-20,West Europe,Storage,978.17,1242,136.94,99.534,2.25,127.79,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-20,Central India,Compute,519.79,660,291.08,99.75,2.36,131.95,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-20,Central India,Storage,832.64,1057,116.57,99.954,2.36,131.95,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-21,East US,Compute,690.23,876,386.53,99.602,2.49,127.05,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-21,East US,Storage,1133.85,1439,158.74,99.619,2.49,127.05,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-21,West Europe,Compute,593.08,753,332.13,99.459,2.38,130.55,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-21,West Europe,Storage,994.22,1262,139.19,99.694,2.38,130.55,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-21,Central India,Compute,502.6,638,281.45,99.549,2.29,127.01,1970-01-01 00:00:00.000000060,1970,1,1
2024-06-21,Central India,Storage,859.01,1090,120.26,99.696,2.29,127.01,1970-01-01 00:00:00.000000060,1970,1,1
2024-06-22,East US,Compute,684.72,869,383.44,99.529,2.12,131.52,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-22,East US,Storage,1143.83,1452,160.14,99.511,2.12,131.52,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-22,West Europe,Compute,610.45,775,341.85,99.894,2.17,131.63,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-22,West Europe,Storage,969.45,1231,135.72,99.898,2.17,131.63,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-22,Central India,Compute,522.99,664,292.87,99.989,2.47,127.47,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-22,Central India,Storage,834.52,1059,116.83,99.858,2.47,127.47,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-23,East US,Compute,645.11,819,361.26,99.982,2.18,127.22,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-23,East US,Storage,1130.96,1436,158.33,99.967,2.18,127.22,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-23,West Europe,Compute,589.74,748,330.25,99.676,2.26,129.98,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-23,West Europe,Storage,963.86,1224,134.94,99.475,2.26,129.98,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-23,Central India,Compute,502.45,638,281.37,99.598,2.48,128.74,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-23,Central India,Storage,825.85,1048,115.62,99.523,2.48,128.74,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-24,East US,Compute,651.7,827,364.95,99.909,2.31,127.23,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-24,East US,Storage,1145.26,1454,160.34,99.659,2.31,127.23,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-24,West Europe,Compute,563.8,716,315.73,99.652,2.45,130.11,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-24,West Europe,Storage,1013.74,1287,141.92,99.795,2.45,130.11,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-24,Central India,Compute,509.89,647,285.54,99.625,2.32,128.34,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-24,Central India,Storage,873.36,1109,122.27,99.562,2.32,128.34,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-25,East US,Compute,694.07,881,388.68,99.86,2.19,127.8,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-25,East US,Storage,1153.43,1464,161.48,99.68,2.19,127.8,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-25,West Europe,Compute,573.92,728,321.4,99.899,2.47,128.29,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-25,West Europe,Storage,978.33,1242,136.97,99.908,2.47,128.29,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-25,Central India,Compute,481.61,611,269.7,99.899,2.29,126.88,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-25,Central India,Storage,832.72,1057,116.58,99.764,2.29,126.88,1970-01-01 00:00:00.000000061,1970,1,1
2024-06-26,East US,Compute,667.14,847,373.6,99.486,2.27,131.35,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-26,East US,Storage,1131.08,1436,158.35,99.831,2.27,131.35,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-26,West Europe,Compute,557.93,708,312.44,99.931,2.29,126.23,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-26,West Europe,Storage,976.72,1240,136.74,99.883,2.29,126.23,1970-01-01 00:00:00.000000064,1970,1,1
2024-06-26,Central India,Compute,527.98,670,295.67,99.751,2.25,130.38,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-26,Central India,Storage,870.58,1105,121.88,99.694,2.25,130.38,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-27,East US,Compute,673.37,855,377.09,99.417,2.11,128.04,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-27,East US,Storage,1121.25,1423,156.97,99.976,2.11,128.04,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-27,West Europe,Compute,551.67,700,308.94,99.444,2.46,129.34,1970-01-01 00:00:00.000000060,1970,1,1
2024-06-27,West Europe,Storage,979.91,1244,137.19,99.541,2.46,129.34,1970-01-01 00:00:00.000000060,1970,1,1
2024-06-27,Central India,Compute,516.4,655,289.19,99.807,2.45,127.13,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-27,Central India,Storage,818.45,1039,114.58,99.898,2.45,127.13,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-28,East US,Compute,697.29,885,390.48,99.851,2.39,128.33,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-28,East US,Storage,1168.18,1483,163.55,99.548,2.39,128.33,1970-01-01 00:00:00.000000068,1970,1,1
2024-06-28,West Europe,Compute,592.47,752,331.78,99.731,2.37,128.61,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-28,West Europe,Storage,988.64,1255,138.41,99.604,2.37,128.61,1970-01-01 00:00:00.000000063,1970,1,1
2024-06-28,Central India,Compute,480.68,610,269.18,99.666,2.2,126.69,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-28,Central India,Storage,838.7,1065,117.42,99.597,2.2,126.69,1970-01-01 00:00:00.000000069,1970,1,1
2024-06-29,East US,Compute,670.25,851,375.34,99.858,2.27,129.47,1970-01-01 00:00:00.000000060,1970,1,1
2024-06-29,East US,Storage,1119.49,1421,156.73,99.731,2.27,129.47,1970-01-01 00:00:00.000000060,1970,1,1
2024-06-29,West Europe,Compute,597.13,758,334.39,99.772,2.36,127.06,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-29,West Europe,Storage,963.45,1223,134.88,99.76,2.36,127.06,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-29,Central India,Compute,498.28,632,279.03,99.493,2.14,129.02,1970-01-01 00:00:00.000000060,1970,1,1
2024-06-29,Central India,Storage,862.16,1094,120.7,99.988,2.14,129.02,1970-01-01 00:00:00.000000060,1970,1,1
2024-06-30,East US,Compute,811.3499999999999,871,384.1,99.946,2.18,125.515,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-30,East US,Storage,1119.8,1422,156.77,99.861,2.4,130.13,1970-01-01 00:00:00.000000066,1970,1,1
2024-06-30,West Europe,Compute,571.87,726,320.25,99.973,2.23,130.0,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-30,West Europe,Storage,978.94,1243,137.05,99.621,2.23,130.0,1970-01-01 00:00:00.000000062,1970,1,1
2024-06-30,Central India,Compute,518.73,658,290.49,99.608,2.41,129.1,1970-01-01 00:00:00.000000065,1970,1,1
2024-06-30,Central India,Storage,854.08,1084,119.57,99.846,2.41,129.1,1970-01-01 00:00:00.000000065,1970,1,1
